Tanggal,Beras Medium,Beras Premium,Beras Khusus,Kedelai Lokal,Kedelai Impor,Cabai Merah Keriting,Cabai Merah Besar,Cabai Rawit Merah,Cabai Rawit Hijau,Bawang Merah,Gula Pasir Curah,Gula Pasir Kemasan,Minyak Goreng Sawit Curah,Minyak Goreng Sawit Kemasan Premium,Minyakita,Tepung Terigu,Daging Ayam Ras,Telur Ayam Ras,Daging Sapi Paha Belakang,Daging Sapi Paha Depan,Daging Sapi Sandung Lamur,Daging Sapi Tetelan,Daging Kerbau Impor Beku,Daging Sapi Impor Beku,Ikan Bandeng,Ikan Kembung,Ikan Tongkol,Ikan Teri,Jagung Lokal Pipilan,Mie Instan,Bawang Putih Honan,Bawang Putih Kating,Bawang Bombai,Garam Halus,Susu Kental Manis,Susu Bubuk,Susu Bubuk Balita,Tempe Bungkus,Tahu Putih,Udang Basah,Pisang Lokal,Jeruk Lokal,Tomat,Kentang Sedang,Sawi Hijau,Kangkung,Ketimun Sedang,Kacang Panjang,Ketela Pohon,Daging Ayam Kampung,Telur Ayam Kampung,Kacang Tanah,Kacang Hijau
2025-07-17,13986.0,15592.0,17761.0,14312.0,14061.0,38959.0,39436.0,62280.0,42122.0,44722.0,17898.0,19013.0,17607.0,21005.0,16776.0,12483.0,34949.0,28966.0,131292.0,130257.0,99073.0,76771.0,105630.0,110894.0,36380.0,40918.0,35679.0,96004.0,10269.0,3199.0,36719.0,41087.0,41228.0,11045.0,13711.0,51067.0,45079.0,14490.0,11601.0,75568.0,14156.0,20398.0,20975.0,17519.0,11684.0,9289.0,8949.0,11341.0,8895.0,75279.0,53661.0,29712.0,25843.0
2025-07-18,14006.0,15591.0,17761.0,14305.0,14059.0,38441.0,39311.0,60141.0,41912.0,44979.0,17890.0,19013.0,17622.0,21006.0,16762.0,12483.0,34945.0,28966.0,131290.0,130257.0,99073.0,76753.0,105630.0,110917.0,36431.0,40705.0,35848.0,96127.0,10339.0,3199.0,36643.0,40948.0,41173.0,11046.0,13711.0,51064.0,45079.0,14498.0,11601.0,75655.0,14104.0,20375.0,20806.0,17506.0,11681.0,9300.0,8944.0,11289.0,8931.0,75334.0,53628.0,29749.0,25851.0
2025-07-21,14024.0,15604.0,17761.0,14306.0,14058.0,37373.0,38588.0,55240.0,41696.0,46853.0,17875.0,19012.0,17609.0,21025.0,16759.0,12488.0,34949.0,29020.0,131250.0,130243.0,98957.0,76778.0,105630.0,111034.0,36549.0,40799.0,35863.0,96015.0,10283.0,3199.0,36643.0,40855.0,41217.0,11047.0,13711.0,51064.0,45181.0,14490.0,11600.0,75472.0,14083.0,20304.0,19641.0,17446.0,11659.0,9346.0,8965.0,11272.0,8940.0,75391.0,53670.0,29787.0,25878.0
2025-07-22,14043.0,15614.0,17761.0,14308.0,14060.0,37112.0,38735.0,54188.0,41565.0,47451.0,17871.0,19026.0,17606.0,21025.0,16757.0,12485.0,34987.0,29019.0,131262.0,130240.0,98599.0,76778.0,105630.0,111034.0,36695.0,40765.0,36005.0,96066.0,10304.0,3199.0,36673.0,40825.0,41079.0,11046.0,13711.0,51064.0,45159.0,14482.0,11597.0,75432.0,14087.0,20263.0,19326.0,17475.0,11599.0,9332.0,8942.0,11254.0,8943.0,75390.0,53528.0,29749.0,25929.0
2025-07-23,14043.0,15630.0,17764.0,14310.0,14051.0,37265.0,38519.0,53774.0,41571.0,48171.0,17866.0,19015.0,17608.0,21028.0,16752.0,12482.0,34991.0,29019.0,131260.0,128941.0,98599.0,76838.0,105630.0,111293.0,36648.0,40878.0,35997.0,96015.0,10304.0,3199.0,36756.0,40802.0,41102.0,11062.0,13711.0,51064.0,45162.0,14497.0,11598.0,75596.0,14086.0,20260.0,18891.0,17469.0,11553.0,9324.0,8999.0,11241.0,8943.0,75379.0,53561.0,29743.0,25928.0
2025-07-24,14050.0,15633.0,17767.0,14310.0,14042.0,36980.0,38052.0,53002.0,41761.0,49123.0,17860.0,19023.0,17630.0,21036.0,16727.0,12470.0,34974.0,28997.0,131254.0,130228.0,98954.0,76825.0,105630.0,111278.0,36595.0,40863.0,35820.0,96012.0,10248.0,3194.0,36718.0,40751.0,41009.0,11059.0,13711.0,51069.0,45138.0,14496.0,11599.0,75594.0,14077.0,20188.0,18438.0,17488.0,11547.0,9322.0,9015.0,11230.0,8942.0,75364.0,53511.0,29757.0,25928.0
2025-07-25,14072.0,15638.0,17768.0,14298.0,14026.0,36842.0,37979.0,52055.0,41636.0,49595.0,17854.0,19028.0,17622.0,21036.0,16698.0,12470.0,34973.0,28995.0,131267.0,130262.0,98954.0,76806.0,105630.0,111278.0,36516.0,40875.0,35898.0,96057.0,10214.0,3194.0,36667.0,40683.0,40991.0,11053.0,13705.0,51069.0,45137.0,14494.0,11595.0,75532.0,14036.0,20057.0,18178.0,17417.0,11545.0,9345.0,9044.0,11225.0,8929.0,75334.0,53552.0,29784.0,25970.0
2025-07-28,14095.0,15651.0,17824.0,14265.0,14031.0,36375.0,37924.0,49266.0,41071.0,50996.0,17847.0,19020.0,17632.0,21040.0,16694.0,12458.0,34954.0,28980.0,131318.0,130317.0,99356.0,76879.0,105630.0,111214.0,36478.0,41002.0,35534.0,95945.0,10107.0,3193.0,36695.0,40751.0,40833.0,11052.0,13703.0,51088.0,45105.0,14488.0,11596.0,75363.0,14029.0,20066.0,17556.0,17382.0,11525.0,9275.0,9097.0,11208.0,8920.0,75299.0,53547.0,29793.0,25974.0
2025-07-29,14103.0,15655.0,17824.0,14260.0,14024.0,36295.0,37814.0,48257.0,40943.0,51456.0,17837.0,19020.0,17649.0,21043.0,16660.0,12442.0,34873.0,28963.0,131315.0,130417.0,99002.0,76888.0,105630.0,111214.0,36410.0,41077.0,35397.0,95942.0,10107.0,3193.0,36589.0,40720.0,40833.0,11051.0,13704.0,51091.0,45105.0,14472.0,11589.0,75367.0,14030.0,20073.0,17295.0,17398.0,11547.0,9268.0,9121.0,11226.0,8930.0,75300.0,53550.0,29790.0,25975.0
2025-07-30,14107.0,15659.0,17824.0,14266.0,14019.0,36464.0,38201.0,47604.0,40610.0,51773.0,17837.0,19017.0,17653.0,21050.0,16675.0,12442.0,34859.0,28955.0,131302.0,130418.0,99002.0,76877.0,105630.0,111214.0,36511.0,41115.0,35562.0,95939.0,10107.0,3193.0,36570.0,40695.0,40762.0,11051.0,13705.0,51090.0,45105.0,14469.0,11584.0,75366.0,14060.0,20014.0,17045.0,17389.0,11510.0,9262.0,9111.0,11181.0,8921.0,75248.0,53546.0,29800.0,25974.0
2025-08-01,14104.0,15660.0,17831.0,14267.0,14020.0,37768.0,38897.0,46868.0,40187.0,52277.0,17832.0,19007.0,17674.0,21070.0,16662.0,12437.0,34780.0,28932.0,131298.0,130321.0,98431.0,76593.0,105630.0,111373.0,36451.0,40946.0,35724.0,95941.0,10107.0,3192.0,36503.0,40498.0,40862.0,11053.0,13697.0,51094.0,45105.0,14478.0,11584.0,75299.0,14041.0,20002.0,16621.0,17414.0,11404.0,9261.0,9193.0,11182.0,8918.0,75265.0,53543.0,29814.0,26004.0
2025-08-04,14087.0,15665.0,17943.0,14179.0,13981.0,39749.0,40476.0,45428.0,39708.0,52467.0,17836.0,19013.0,17698.0,21074.0,16671.0,12434.0,34578.0,28953.0,131259.0,130259.0,98731.0,76600.0,105630.0,111373.0,36363.0,41116.0,35844.0,95784.0,10107.0,3193.0,36452.0,40440.0,40438.0,11050.0,13702.0,51092.0,45076.0,14468.0,11590.0,75121.0,14031.0,19992.0,15910.0,17361.0,11423.0,9224.0,9235.0,11178.0,8947.0,75284.0,53545.0,29851.0,25936.0
2025-08-05,14093.0,15682.0,18054.0,14159.0,13970.0,40070.0,40967.0,45241.0,39714.0,52401.0,17827.0,19016.0,17689.0,21066.0,16690.0,12436.0,34551.0,28951.0,131248.0,130321.0,98731.0,76593.0,105630.0,111543.0,36344.0,41083.0,35984.0,95833.0,10107.0,3193.0,36493.0,40343.0,40403.0,11050.0,13703.0,51089.0,45076.0,14470.0,11584.0,75229.0,14019.0,19968.0,15698.0,17419.0,11432.0,9215.0,9248.0,11140.0,8947.0,75263.0,53537.0,29851.0,25905.0
2025-08-06,14095.0,15682.0,18054.0,14156.0,13993.0,40186.0,41063.0,44959.0,39272.0,52344.0,17820.0,19014.0,17696.0,21062.0,16701.0,12437.0,34609.0,28928.0,131286.0,130259.0,98733.0,76606.0,105630.0,111564.0,36337.0,41128.0,36064.0,95749.0,10107.0,3193.0,36457.0,40316.0,40412.0,11050.0,13700.0,51077.0,45073.0,14470.0,11582.0,75243.0,14024.0,19976.0,15428.0,17444.0,11412.0,9194.0,9362.0,11155.0,8942.0,75226.0,53529.0,29854.0,25924.0
2025-08-07,14100.0,15676.0,18072.0,14151.0,13991.0,40301.0,41228.0,44470.0,38889.0,52220.0,17818.0,19027.0,17706.0,21066.0,16685.0,12438.0,34576.0,28923.0,131283.0,130255.0,98976.0,76625.0,105630.0,111564.0,36190.0,41328.0,36135.0,95838.0,10107.0,3193.0,36407.0,40268.0,40490.0,11052.0,13699.0,51075.0,45074.0,14514.0,11581.0,75203.0,14027.0,19970.0,15131.0,17472.0,11390.0,9199.0,9395.0,11210.0,8942.0,75259.0,53521.0,29866.0,25891.0
2025-08-08,14118.0,15724.0,18072.0,14119.0,13985.0,40186.0,41175.0,44332.0,38690.0,52254.0,17816.0,19026.0,17699.0,21042.0,16689.0,12441.0,34574.0,28900.0,131283.0,130255.0,98976.0,76625.0,105630.0,111564.0,36243.0,41184.0,36156.0,95818.0,10109.0,3192.0,36457.0,40305.0,40473.0,11051.0,13699.0,51075.0,45075.0,14513.0,11581.0,75127.0,14027.0,19968.0,14978.0,17448.0,11359.0,9179.0,9468.0,11240.0,8942.0,75218.0,53561.0,29843.0,25879.0
2025-08-11,14105.0,15704.0,18048.0,14114.0,13957.0,39030.0,40721.0,43300.0,38058.0,52292.0,17804.0,19013.0,17688.0,21040.0,16719.0,12459.0,34505.0,28826.0,131300.0,130265.0,98524.0,76727.0,105630.0,109355.0,36351.0,41044.0,36402.0,95801.0,10233.0,3191.0,36329.0,40315.0,40455.0,11079.0,13702.0,51078.0,45087.0,14499.0,11559.0,74938.0,14037.0,20091.0,14526.0,17409.0,11441.0,9165.0,9643.0,11347.0,8952.0,75096.0,53559.0,29858.0,25903.0
2025-08-12,14107.0,15707.0,18048.0,14095.0,13915.0,38699.0,40535.0,42781.0,37750.0,52113.0,17802.0,19035.0,17713.0,21049.0,16720.0,12466.0,34525.0,28798.0,131292.0,130264.0,98976.0,76690.0,105630.0,111564.0,36410.0,41003.0,36404.0,95759.0,10233.0,3189.0,36292.0,40362.0,40503.0,11063.0,13699.0,51090.0,45078.0,14502.0,11580.0,75101.0,14006.0,20051.0,14428.0,17437.0,11426.0,9175.0,9641.0,11390.0,8957.0,75268.0,53554.0,29819.0,25880.0
2025-08-13,14107.0,15710.0,18047.0,14085.0,13913.0,38337.0,40292.0,42237.0,37347.0,51849.0,17797.0,19029.0,17729.0,21037.0,16741.0,12466.0,34541.0,28770.0,131272.0,130212.0,98386.0,76713.0,105630.0,111564.0,36352.0,40929.0,36367.0,95755.0,10233.0,3189.0,36298.0,40329.0,40319.0,11063.0,13790.0,51090.0,45066.0,14498.0,11579.0,75146.0,14010.0,20069.0,14370.0,17445.0,11438.0,9183.0,9583.0,11417.0,8950.0,75275.0,53554.0,29861.0,25895.0
2025-08-14,14104.0,15715.0,18047.0,14084.0,13899.0,37975.0,40005.0,41722.0,37223.0,51447.0,17803.0,19029.0,17727.0,21037.0,16701.0,12465.0,34540.0,28746.0,131182.0,130111.0,98276.0,76753.0,105444.0,111557.0,36337.0,41001.0,36387.0,95848.0,10233.0,3189.0,36253.0,40310.0,40234.0,11063.0,13792.0,51090.0,45068.0,14492.0,11579.0,75192.0,14000.0,20098.0,14244.0,17465.0,11431.0,9184.0,9622.0,11477.0,8950.0,75241.0,53517.0,29852.0,25878.0
2025-08-15,14101.0,15715.0,18047.0,14084.0,13894.0,37748.0,39925.0,41368.0,37102.0,51107.0,17795.0,19029.0,17724.0,21038.0,16694.0,12465.0,34582.0,28726.0,131155.0,130097.0,98403.0,76757.0,105444.0,111564.0,36272.0,41072.0,36439.0,95782.0,10233.0,3189.0,36269.0,40275.0,40219.0,11063.0,13791.0,51090.0,45068.0,14489.0,11576.0,75173.0,13995.0,20076.0,14164.0,17460.0,11439.0,9197.0,9670.0,11497.0,8950.0,74916.0,53516.0,29854.0,25894.0
2025-08-19,14086.0,15726.0,18047.0,14083.0,13895.0,37572.0,39768.0,41004.0,36788.0,48225.0,17788.0,19024.0,17733.0,21028.0,16694.0,12455.0,34646.0,28639.0,131236.0,130305.0,98283.0,76751.0,105444.0,111564.0,36593.0,41073.0,36613.0,95763.0,10181.0,3190.0,36206.0,40111.0,40262.0,11055.0,13789.0,51127.0,45063.0,14489.0,11577.0,75359.0,13998.0,20039.0,13800.0,17452.0,11481.0,9196.0,9723.0,11507.0,8954.0,74763.0,53508.0,29870.0,25897.0
2025-08-20,14092.0,15719.0,18047.0,14104.0,13885.0,37394.0,39333.0,40687.0,36755.0,47177.0,17782.0,19023.0,17717.0,21026.0,16693.0,12475.0,34694.0,28631.0,131252.0,130295.0,98364.0,76778.0,105074.0,120511.0,36557.0,41098.0,36690.0,95785.0,10181.0,3191.0,36113.0,40063.0,40158.0,11055.0,13786.0,51152.0,45063.0,14481.0,11585.0,75360.0,14016.0,20005.0,13616.0,17447.0,11596.0,9173.0,9827.0,11602.0,8966.0,74804.0,53498.0,29834.0,25865.0
2025-08-21,14088.0,15720.0,18121.0,14109.0,13908.0,37356.0,39306.0,40268.0,36816.0,46596.0,17773.0,19004.0,17717.0,21034.0,16668.0,12475.0,34765.0,28586.0,131256.0,130307.0,98392.0,76784.0,105074.0,120511.0,36598.0,41097.0,36667.0,95577.0,10185.0,3191.0,36117.0,39983.0,40013.0,11069.0,13786.0,51162.0,45053.0,14483.0,11580.0,75416.0,14015.0,20011.0,13428.0,17458.0,11584.0,9152.0,9839.0,11627.0,8969.0,74901.0,53476.0,29799.0,25872.0
2025-08-22,14084.0,15717.0,18096.0,14099.0,13908.0,36913.0,38661.0,40167.0,36775.0,45909.0,17771.0,19004.0,17723.0,21038.0,16671.0,12474.0,34825.0,28544.0,131212.0,130305.0,98433.0,76784.0,105074.0,111015.0,36626.0,41051.0,36692.0,95515.0,10189.0,3191.0,36080.0,39882.0,39992.0,11058.0,13782.0,51199.0,45072.0,14483.0,11586.0,75414.0,14002.0,20013.0,13257.0,17407.0,11575.0,9157.0,9814.0,11625.0,8965.0,74816.0,53492.0,29836.0,25903.0
2025-08-25,14083.0,15680.0,18096.0,14115.0,13925.0,36818.0,38365.0,39212.0,36449.0,44482.0,17763.0,18993.0,17738.0,21032.0,16689.0,12481.0,35104.0,28447.0,131148.0,130221.0,98513.0,76797.0,125259.0,105255.0,36520.0,40904.0,36622.0,95565.0,10191.0,3191.0,35890.0,39593.0,39729.0,11052.0,13785.0,51198.0,45068.0,14483.0,11578.0,75398.0,14045.0,20013.0,12848.0,17430.0,11627.0,9173.0,9552.0,11606.0,8955.0,74667.0,53477.0,29854.0,25912.0
2025-08-26,14095.0,15671.0,18096.0,14110.0,13924.0,37025.0,38366.0,38713.0,36147.0,43946.0,17757.0,18962.0,17743.0,21026.0,16693.0,12469.0,35159.0,28419.0,131197.0,130221.0,98510.0,76742.0,125259.0,105222.0,36304.0,40993.0,36484.0,95640.0,10191.0,3191.0,35786.0,39609.0,39554.0,11050.0,13788.0,51146.0,45054.0,14489.0,11612.0,75497.0,14036.0,19993.0,12742.0,17395.0,11620.0,9197.0,9507.0,11628.0,8966.0,74764.0,53505.0,29897.0,25993.0
2025-08-27,14109.0,15681.0,18096.0,14103.0,13922.0,37441.0,38576.0,38607.0,36084.0,43700.0,17754.0,18959.0,17736.0,21002.0,16691.0,12469.0,35195.0,28400.0,131198.0,130223.0,98777.0,76753.0,105074.0,110779.0,36285.0,41061.0,36666.0,95667.0,10191.0,3191.0,35881.0,39682.0,39565.0,11048.0,13789.0,51203.0,45069.0,14489.0,11601.0,75599.0,14006.0,19973.0,12653.0,17432.0,11709.0,9192.0,9481.0,11543.0,8966.0,74740.0,53519.0,29906.0,26000.0
2025-08-28,14120.0,15683.0,18096.0,14093.0,13901.0,37677.0,38847.0,38429.0,35971.0,43353.0,17743.0,18957.0,17741.0,21002.0,16669.0,12465.0,35270.0,28384.0,131214.0,130205.0,98411.0,76745.0,105074.0,110779.0,36313.0,41011.0,36603.0,95674.0,10191.0,3191.0,35810.0,39690.0,39433.0,11050.0,13789.0,51208.0,45056.0,14501.0,11614.0,75521.0,14027.0,19933.0,12548.0,17438.0,11719.0,9164.0,9489.0,11510.0,8993.0,74773.0,53462.0,29907.0,26004.0
2025-08-29,14115.0,15689.0,18096.0,14094.0,13902.0,38330.0,39286.0,38269.0,35899.0,43014.0,17746.0,18955.0,17733.0,21001.0,16679.0,12467.0,35321.0,28363.0,131203.0,130227.0,98671.0,76734.0,105074.0,110779.0,36207.0,40953.0,36115.0,95674.0,10191.0,3191.0,35803.0,39663.0,39409.0,11050.0,13794.0,51212.0,45055.0,14499.0,11616.0,75537.0,13982.0,19937.0,12438.0,17411.0,11661.0,9167.0,9441.0,11507.0,8993.0,74830.0,53454.0,29884.0,26009.0
2025-09-01,14113.0,15682.0,18096.0,14094.0,13890.0,41370.0,42173.0,37889.0,35937.0,42254.0,17729.0,18953.0,17731.0,21000.0,16698.0,12467.0,35579.0,28342.0,131198.0,130241.0,98719.0,76775.0,105074.0,110737.0,36269.0,40749.0,35959.0,95702.0,10191.0,3191.0,35684.0,39595.0,39294.0,11050.0,13701.0,51217.0,45007.0,14476.0,11617.0,75287.0,13892.0,20167.0,12104.0,17379.0,11583.0,9152.0,9356.0,11443.0,8986.0,75065.0,53407.0,29891.0,25986.0
2025-09-02,14103.0,15679.0,18096.0,14075.0,13909.0,42698.0,43209.0,38092.0,36054.0,41911.0,17730.0,18940.0,17717.0,20998.0,16695.0,12475.0,35645.0,28320.0,131145.0,130149.0,98541.0,76360.0,105074.0,110669.0,36038.0,40563.0,35864.0,95603.0,10191.0,3195.0,35696.0,39369.0,39423.0,11038.0,13794.0,51234.0,45005.0,14481.0,11629.0,75376.0,13892.0,20120.0,12112.0,17405.0,11563.0,9184.0,9296.0,11420.0,8993.0,75123.0,53344.0,29920.0,25960.0
2025-09-03,14084.0,15671.0,18016.0,14085.0,13906.0,43749.0,43996.0,38069.0,35965.0,41578.0,17722.0,18942.0,17725.0,21016.0,16688.0,12474.0,35712.0,28281.0,131153.0,130148.0,98478.0,76412.0,105074.0,110512.0,36068.0,40522.0,35939.0,95582.0,10195.0,3193.0,35587.0,39332.0,39265.0,11034.0,13700.0,51234.0,45020.0,14486.0,11618.0,75267.0,13882.0,20089.0,12011.0,17406.0,11552.0,9188.0,9257.0,11379.0,9008.0,75108.0,53450.0,29943.0,25977.0
2025-09-04,14075.0,15668.0,18016.0,14114.0,13927.0,45453.0,45069.0,38537.0,36057.0,41338.0,17719.0,18940.0,17722.0,21023.0,16670.0,12477.0,35880.0,28264.0,131115.0,130073.0,98470.0,76391.0,105259.0,110405.0,36206.0,40584.0,36007.0,95479.0,10195.0,3193.0,35547.0,39160.0,39264.0,11034.0,13702.0,51241.0,45020.0,14488.0,11624.0,75356.0,13882.0,20035.0,12010.0,17394.0,11481.0,9173.0,9182.0,11406.0,8983.0,75085.0,53451.0,29937.0,26019.0
2025-09-08,14082.0,15657.0,18127.0,14120.0,13932.0,51451.0,49777.0,41117.0,36944.0,40704.0,17724.0,18938.0,17721.0,21016.0,16667.0,12477.0,36503.0,28473.0,131376.0,130176.0,98486.0,76433.0,105074.0,110514.0,36569.0,40585.0,36142.0,95291.0,10195.0,3194.0,35666.0,39093.0,39252.0,11034.0,13712.0,51274.0,45114.0,14489.0,11615.0,75544.0,13886.0,20026.0,11965.0,17373.0,11442.0,9160.0,9085.0,11294.0,8981.0,75152.0,53424.0,29915.0,26051.0
2025-09-09,14085.0,15681.0,18127.0,14085.0,13933.0,52439.0,50910.0,42151.0,37263.0,40384.0,17711.0,18936.0,17759.0,21035.0,16680.0,12477.0,36633.0,28522.0,131401.0,130211.0,99037.0,76593.0,105444.0,109782.0,36639.0,40644.0,36258.0,95291.0,10208.0,3196.0,35658.0,39027.0,39164.0,11099.0,13714.0,51274.0,45115.0,14531.0,11650.0,75661.0,13888.0,20117.0,11931.0,17401.0,11441.0,9191.0,8997.0,11288.0,8983.0,75538.0,53727.0,29884.0,26042.0
2025-09-10,14082.0,15675.0,18127.0,14118.0,13929.0,51757.0,49677.0,42284.0,37056.0,40148.0,17716.0,18938.0,17739.0,21020.0,16664.0,12476.0,36944.0,28652.0,131309.0,130083.0,98482.0,76485.0,105074.0,110197.0,36712.0,40894.0,36193.0,95280.0,10208.0,3193.0,35613.0,39071.0,39091.0,11038.0,13714.0,51274.0,45116.0,14488.0,11614.0,75571.0,13880.0,20049.0,11900.0,17351.0,11460.0,9169.0,9046.0,11225.0,8983.0,75237.0,53456.0,29860.0,26084.0
2025-09-11,14068.0,15699.0,18142.0,14132.0,13925.0,51663.0,49589.0,42483.0,37126.0,39952.0,17709.0,18936.0,17741.0,21023.0,16675.0,12476.0,37126.0,28741.0,131296.0,130094.0,98482.0,76562.0,105259.0,110019.0,36772.0,40902.0,36339.0,95271.0,10248.0,3193.0,35579.0,38928.0,39087.0,11036.0,13714.0,51274.0,45116.0,14489.0,11619.0,75540.0,13880.0,20124.0,11900.0,17338.0,11472.0,9137.0,9068.0,11206.0,8983.0,74965.0,53437.0,29847.0,26113.0
2025-09-12,14066.0,15691.0,18142.0,14128.0,13920.0,52078.0,50394.0,42530.0,37201.0,39820.0,17698.0,18934.0,17730.0,21033.0,16670.0,12477.0,37305.0,28827.0,131297.0,130094.0,98487.0,76619.0,105259.0,110019.0,36749.0,40958.0,36345.0,95172.0,10248.0,3194.0,35669.0,38928.0,39034.0,11037.0,13714.0,51274.0,45116.0,14482.0,11617.0,75512.0,13881.0,20020.0,11899.0,17380.0,11442.0,9163.0,9077.0,11181.0,8983.0,75357.0,53248.0,29876.0,26119.0
2025-09-15,14061.0,15708.0,18365.0,14124.0,13938.0,56614.0,52895.0,42709.0,37261.0,39259.0,17697.0,18933.0,17741.0,21033.0,16681.0,12480.0,37788.0,28916.0,131299.0,130116.0,98527.0,76692.0,105074.0,109693.0,36539.0,41343.0,36280.0,95069.0,10221.0,3195.0,35556.0,38816.0,38586.0,11043.0,13711.0,51226.0,45116.0,14491.0,11616.0,75421.0,13905.0,20091.0,11769.0,17357.0,11456.0,9173.0,9114.0,11188.0,8976.0,75383.0,53202.0,29854.0,26161.0
2025-09-16,14049.0,15696.0,18365.0,14120.0,13929.0,58570.0,53056.0,43067.0,37133.0,39074.0,17694.0,18932.0,17756.0,21030.0,16710.0,12478.0,38029.0,28932.0,131405.0,130297.0,98527.0,76577.0,105259.0,110019.0,36617.0,41509.0,36209.0,95071.0,10221.0,3200.0,35600.0,38820.0,38609.0,11042.0,13712.0,51188.0,45110.0,14498.0,11620.0,75345.0,13901.0,20085.0,11737.0,17338.0,11452.0,9186.0,9152.0,11207.0,8987.0,75429.0,53256.0,29837.0,26238.0
2025-09-17,14032.0,15689.0,18365.0,14120.0,13952.0,60283.0,54011.0,43418.0,37049.0,38816.0,17684.0,18923.0,17760.0,21036.0,16703.0,12480.0,38124.0,28966.0,131383.0,130274.0,98494.0,76601.0,105259.0,109775.0,35646.0,41531.0,36360.0,95066.0,10221.0,3199.0,35647.0,38844.0,38638.0,11041.0,13711.0,51160.0,45116.0,14497.0,11623.0,75453.0,13900.0,20105.0,11700.0,17316.0,11435.0,9193.0,9142.0,11218.0,8984.0,75411.0,53252.0,29821.0,26277.0
2025-09-18,14021.0,15673.0,18365.0,14122.0,13972.0,62128.0,54876.0,43581.0,36865.0,38415.0,17675.0,18922.0,17755.0,21037.0,16705.0,12485.0,38215.0,29025.0,131357.0,130093.0,98494.0,76587.0,105259.0,109700.0,36735.0,41546.0,36263.0,95139.0,10314.0,3200.0,35618.0,38803.0,38629.0,11040.0,13711.0,51113.0,45115.0,14503.0,11620.0,75435.0,13910.0,20167.0,11601.0,17288.0,11411.0,9190.0,9100.0,11214.0,8993.0,75360.0,53368.0,29877.0,26314.0
2025-09-19,14007.0,15664.0,18328.0,14111.0,13972.0,62121.0,55221.0,43544.0,36785.0,38307.0,17668.0,18918.0,17755.0,21036.0,16715.0,12485.0,38234.0,29034.0,131408.0,130238.0,98169.0,76426.0,105259.0,109059.0,36724.0,41547.0,36325.0,95122.0,10314.0,3200.0,35581.0,38812.0,38570.0,11040.0,13711.0,51113.0,45111.0,14481.0,11620.0,75387.0,13917.0,20167.0,11585.0,17263.0,11417.0,9180.0,9108.0,11181.0,8993.0,75375.0,53423.0,29898.0,26292.0
2025-09-22,13989.0,15657.0,18289.0,14102.0,13934.0,62830.0,57625.0,43241.0,36467.0,38087.0,17668.0,18914.0,17758.0,21037.0,16718.0,12487.0,38269.0,29100.0,131394.0,130183.0,98166.0,76368.0,105259.0,110004.0,36796.0,41650.0,35868.0,95363.0,10314.0,3200.0,35551.0,38836.0,38596.0,11043.0,13711.0,51144.0,45065.0,14481.0,11620.0,75371.0,13894.0,20108.0,11568.0,17247.0,11501.0,9190.0,9036.0,11169.0,8993.0,75221.0,53415.0,29886.0,26349.0
2025-09-23,13986.0,15663.0,18289.0,14113.0,13933.0,62706.0,58110.0,43314.0,36391.0,37965.0,17657.0,18913.0,17760.0,21032.0,16715.0,12489.0,38232.0,29118.0,131396.0,130181.0,98869.0,76408.0,105259.0,110004.0,36787.0,41386.0,35747.0,95275.0,10314.0,3200.0,35480.0,38823.0,38503.0,11045.0,13713.0,51144.0,45065.0,14479.0,11628.0,75303.0,13894.0,20134.0,11502.0,17207.0,11487.0,9179.0,9026.0,11186.0,9000.0,74966.0,53475.0,29923.0,26344.0
2025-09-24,13978.0,15654.0,18289.0,14084.0,13928.0,62853.0,58916.0,43185.0,36052.0,37786.0,17653.0,18910.0,17756.0,21033.0,16722.0,12458.0,38193.0,29149.0,131384.0,130183.0,98867.0,76470.0,105259.0,110004.0,36709.0,41408.0,35802.0,95210.0,10314.0,3200.0,35470.0,38788.0,38520.0,11046.0,13713.0,51144.0,45065.0,14498.0,11639.0,75269.0,13891.0,20178.0,11475.0,17177.0,11453.0,9185.0,9039.0,11152.0,8966.0,74894.0,53490.0,29901.0,26296.0
2025-09-25,13961.0,15649.0,18196.0,14080.0,13921.0,63128.0,59519.0,43056.0,35952.0,37723.0,17632.0,18924.0,17774.0,21049.0,16701.0,12460.0,38122.0,29158.0,131372.0,130252.0,98995.0,76353.0,105259.0,109368.0,36651.0,41312.0,35784.0,95239.0,10314.0,3198.0,35467.0,38789.0,38483.0,11045.0,13729.0,51144.0,45063.0,14498.0,11619.0,75212.0,13891.0,20175.0,11419.0,17162.0,11470.0,9183.0,8984.0,11130.0,8973.0,74898.0,53561.0,29896.0,26297.0
2025-09-26,13951.0,15646.0,17752.0,14090.0,13922.0,62757.0,59828.0,42896.0,35627.0,37654.0,17634.0,18916.0,17772.0,21044.0,16653.0,12462.0,38159.0,29212.0,131388.0,130275.0,98809.0,76460.0,105259.0,110004.0,36619.0,41281.0,35727.0,95195.0,10314.0,3200.0,35420.0,38697.0,38368.0,11043.0,13700.0,51144.0,45066.0,14505.0,11644.0,75185.0,13896.0,20178.0,11407.0,17148.0,11440.0,9214.0,8948.0,11144.0,8975.0,74882.0,53560.0,29896.0,26307.0
